t,E_left,E_right,E_exact_left,E_exact_right
0.00525793,11.0915,8.5529,0,0
0.00526455,11.0948,8.55301,0,0
0.00527117,11.0939,8.55321,0,0
0.00527779,11.0886,8.55347,0,0
0.00528441,11.079,8.55381,0,0
0.00529104,11.0651,8.55422,0,0
0.00529766,11.047,8.5547,0,0
0.00530428,11.0247,8.55525,0,0
0.0053109,10.9981,8.55586,0,0
0.00531753,10.9675,8.55655,0,0
0.00532415,10.9327,8.5573,0,0
0.00533077,10.8939,8.55811,0,0
0.00533739,10.8512,8.55898,0,0
0.00534401,10.8045,8.55992,0,0
0.00535064,10.7541,8.56091,0,0
0.00535726,10.6999,8.56196,0,0
0.00536388,10.6421,8.56306,0,0
0.0053705,10.5807,8.56421,0,0
0.00537712,10.5159,8.56541,0,0
0.00538375,10.4478,8.56665,0,0
0.00539037,10.3766,8.56794,0,0
0.00539699,10.3022,8.56927,0,0
0.00540361,10.2249,8.57065,0,0
0.00541023,10.1448,8.57205,0,0
0.00541686,10.062,8.5735,0,0
0.00542348,9.97668,8.57497,0,0
0.0054301,9.88898,8.57647,0,0
0.00543672,9.79905,8.578,0,0
0.00544334,9.70705,8.57956,0,0
0.00544997,9.61314,8.58113,0,0
0.00545659,9.51748,8.58273,0,0
0.00546321,9.42023,8.58434,0,0
0.00546983,9.32157,8.58596,0,0
0.00547645,9.22167,8.5876,0,0
0.00548308,9.1207,8.58924,0,0
0.0054897,9.01883,8.5909,0,0
0.00549632,8.91625,8.59255,0,0
0.00550294,8.81313,8.59421,0,0
0.00550957,8.70966,8.59587,0,0
0.00551619,8.606,8.59752,0,0
0.00552281,8.50236,8.59916,0,0
0.00552943,8.39889,8.6008,0,0
0.00553605,8.29579,8.60242,0,0
0.00554268,8.19323,8.60403,0,0
0.0055493,8.0914,8.60563,0,0
0.00555592,7.99046,8.6072,0,0
0.00556254,7.89061,8.60876,0,0
0.00556916,7.792,8.61029,0,0
0.00557579,7.69481,8.6118,0,0
0.00558241,7.59921,8.61328,0,0
0.00558903,7.50538,8.61473,0,0
0.00559565,7.41346,8.61615,0,0
0.00560227,7.32362,8.61753,0,0
0.0056089,7.23601,8.61887,0,0
0.00561552,7.1508,8.62018,0,0
0.00562214,7.06812,8.62145,0,0
0.00562876,6.98813,8.62268,0,0
0.00563538,6.91095,8.62386,0,0
0.00564201,6.83672,8.625,0,0
0.00564863,6.76557,8.62608,0,0
0.00565525,6.69763,8.62712,0,0
0.00566187,6.63301,8.62811,0,0
0.00566849,6.57182,8.62904,0,0
0.00567512,6.51417,8.62993,0,0
0.00568174,6.46016,8.63075,0,0
0.00568836,6.40988,8.63152,0,0
0.00569498,6.36341,8.63222,0,0
0.00570161,6.32084,8.63287,0,0
0.00570823,6.28224,8.63346,0,0
0.00571485,6.24768,8.63399,0,0
0.00572147,6.2172,8.63445,0,0
0.00572809,6.19087,8.63485,0,0
0.00573472,6.16873,8.63518,0,0
0.00574134,6.15081,8.63545,0,0
0.00574796,6.13715,8.63565,0,0
0.00575458,6.12777,8.63578,0,0
0.0057612,6.12268,8.63585,0,0
0.00576783,6.12188,8.63584,0,0
0.00577445,6.12539,8.63577,0,0
0.00578107,6.13319,8.63563,0,0
0.00578769,6.14526,8.63542,0,0
0.00579431,6.16159,8.63514,0,0
0.00580094,6.18214,8.63479,0,0
0.00580756,6.20688,8.63437,0,0
0.00581418,6.23576,8.63389,0,0
0.0058208,6.26873,8.63334,0,0
0.00582742,6.30574,8.63272,0,0
0.00583405,6.34671,8.63203,0,0
0.00584067,6.39158,8.63128,0,0
0.00584729,6.44027,8.63046,0,0
0.00585391,6.49269,8.62958,0,0
0.00586054,6.54875,8.62863,0,0
0.00586716,6.60836,8.62762,0,0
0.00587378,6.67141,8.62654,0,0
0.0058804,6.73779,8.62542,0,0
0.00588702,6.80738,8.62423,0,0
0.00589365,6.88007,8.62298,0,0
0.00590027,6.95573,8.62168,0,0
0.00590689,7.03423,8.62033,0,0
0.00591351,7.11544,8.61892,0,0
0.00592013,7.19921,8.61748,0,0
0.00592676,7.28539,8.61598,0,0
0.00593338,7.37385,8.61443,0,0
0.00594,7.46442,8.61286,0,0
0.00594662,7.55696,8.61124,0,0
0.00595324,7.6513,8.60958,0,0
0.00595987,7.74729,8.60789,0,0
0.00596649,7.84474,8.60617,0,0
0.00597311,7.94351,8.60442,0,0
0.00597973,8.04341,8.60266,0,0
0.00598635,8.14428,8.60087,0,0
0.00599298,8.24595,8.59906,0,0
0.0059996,8.34823,8.59724,0,0
0.00600622,8.45095,8.59542,0,0
0.00601284,8.55394,8.59358,0,0
0.00601946,8.65702,8.59174,0,0
0.00602609,8.76002,8.5899,0,0
0.00603271,8.86274,8.58807,0,0
0.00603933,8.96503,8.58624,0,0
0.00604595,9.06669,8.58443,0,0
0.00605258,9.16757,8.58263,0,0
0.0060592,9.26747,8.58086,0,0
0.00606582,9.36624,8.5791,0,0
0.00607244,9.4637,8.57737,0,0
0.00607906,9.55968,8.57567,0,0
0.00608569,9.65402,8.57401,0,0
0.00609231,9.74656,8.57238,0,0
0.00609893,9.83713,8.57079,0,0
0.00610555,9.92558,8.56925,0,0
0.00611217,10.0118,8.56775,0,0
0.0061188,10.0955,8.56631,0,0
0.00612542,10.1767,8.56491,0,0
0.00613204,10.2552,8.56357,0,0
0.00613866,10.3308,8.56229,0,0
0.00614528,10.4035,8.56107,0,0
0.00615191,10.473,8.55992,0,0
0.00615853,10.5394,8.55882,0,0
0.00616515,10.6024,8.5578,0,0
0.00617177,10.6619,8.55685,0,0
0.00617839,10.7179,8.55597,0,0
0.00618502,10.7703,8.55515,0,0
0.00619164,10.8189,8.55441,0,0
0.00619826,10.8637,8.55375,0,0
0.00620488,10.9046,8.55316,0,0
0.00621151,10.9415,8.55265,0,0
0.00621813,10.9744,8.55222,0,0
0.00622475,11.0032,8.55186,0,0
0.00623137,11.0278,8.55158,0,0
0.00623799,11.0482,8.55137,0,0
0.00624462,11.0645,8.55125,0,0
0.00625124,11.0764,8.5512,0,0
0.00625786,11.0841,8.55123,0,0
0.00626448,11.0875,8.55134,0,0
0.0062711,11.0865,8.55152,0,0
0.00627773,11.0813,8.55177,0,0
0.00628435,11.0718,8.5521,0,0
0.00629097,11.058,8.5525,0,0
0.00629759,11.04,8.55297,0,0
0.00630421,11.0177,8.55351,0,0
0.00631084,10.9913,8.55412,0,0
0.00631746,10.9606,8.55479,0,0
0.00632408,10.926,8.55553,0,0
0.0063307,10.8872,8.55633,0,0
0.00633732,10.8445,8.5572,0,0
0.00634395,10.798,8.55813,0,0
0.00635057,10.7476,8.55911,0,0
0.00635719,10.6935,8.56015,0,0
0.00636381,10.6357,8.56124,0,0
0.00637043,10.5744,8.56238,0,0
0.00637706,10.5097,8.56357,0,0
0.00638368,10.4417,8.56481,0,0
0.0063903,10.3704,8.56609,0,0
0.00639692,10.2961,8.56742,0,0
0.00640355,10.2189,8.56877,0,0
0.00641017,10.1388,8.57018,0,0
0.00641679,10.0561,8.57161,0,0
0.00642341,9.97081,8.57307,0,0
0.00643003,9.88316,8.57457,0,0
0.00643666,9.79328,8.5761,0,0
0.00644328,9.70132,8.57764,0,0
0.0064499,9.60745,8.57921,0,0
0.00645652,9.51183,8.5808,0,0
0.00646314,9.41462,8.5824,0,0
0.00646977,9.31599,8.58402,0,0
0.00647639,9.21612,8.58565,0,0
0.00648301,9.11518,8.58728,0,0
0.00648963,9.01335,8.58893,0,0
0.00649625,8.91079,8.59058,0,0
0.00650288,8.8077,8.59222,0,0
0.0065095,8.70425,8.59387,0,0
0.00651612,8.60062,8.59552,0,0
0.00652274,8.49699,8.59715,0,0
0.00652936,8.39354,8.59878,0,0
0.00653599,8.29046,8.6004,0,0
0.00654261,8.18791,8.602,0,0
0.00654923,8.08609,8.60359,0,0
0.00655585,7.98517,8.60516,0,0
0.00656247,7.88532,8.60671,0,0
0.0065691,7.78671,8.60824,0,0
0.00657572,7.68953,8.60974,0,0
0.00658234,7.59394,8.6112,0,0
0.00658896,7.5001,8.61265,0,0
0.00659559,7.40818,8.61406,0,0
0.00660221,7.31834,8.61543,0,0
0.00660883,7.23073,8.61677,0,0
0.00661545,7.14551,8.61808,0,0
0.00662207,7.06282,8.61933,0,0
0.0066287,6.98281,8.62056,0,0
0.00663532,6.90562,8.62173,0,0
0.00664194,6.83138,8.62286,0,0
0.00664856,6.76022,8.62394,0,0
0.00665518,6.69227,8.62497,0,0
0.00666181,6.62763,8.62595,0,0
0.00666843,6.56642,8.62688,0,0
0.00667505,6.50875,8.62775,0,0
0.00668167,6.45472,8.62857,0,0
0.00668829,6.40442,8.62933,0,0
0.00669492,6.35793,8.63003,0,0
0.00670154,6.31533,8.63067,0,0
0.00670816,6.27671,8.63125,0,0
0.00671478,6.24212,8.63177,0,0
0.0067214,6.21162,8.63223,0,0
0.00672803,6.18526,8.63262,0,0
0.00673465,6.16309,8.63294,0,0
0.00674127,6.14515,8.6332,0,0
0.00674789,6.13146,8.63339,0,0
0.00675452,6.12205,8.63352,0,0
0.00676114,6.11693,8.63358,0,0
0.00676776,6.11611,8.63357,0,0
0.00677438,6.11958,8.63349,0,0
0.006781,6.12735,8.63334,0,0
0.00678763,6.1394,8.63312,0,0
0.00679425,6.15569,8.63283,0,0
0.00680087,6.17622,8.63248,0,0
0.00680749,6.20093,8.63205,0,0
0.00681411,6.22978,8.63156,0,0
0.00682074,6.26273,8.631,0,0
0.00682736,6.29971,8.63038,0,0
0.00683398,6.34065,8.62968,0,0
0.0068406,6.3855,8.62892,0,0
0.00684722,6.43416,8.62809,0,0
0.00685385,6.48656,8.6272,0,0
0.00686047,6.5426,8.62624,0,0
0.00686709,6.60219,8.62522,0,0
0.00687371,6.66521,8.62414,0,0
0.00688033,6.73157,8.62301,0,0
0.00688696,6.80115,8.62181,0,0
0.00689358,6.87382,8.62055,0,0
0.0069002,6.94947,8.61925,0,0
0.00690682,7.02795,8.61788,0,0
0.00691344,7.10914,8.61647,0,0
0.00692007,7.1929,8.61502,0,0
0.00692669,7.27908,8.61351,0,0
0.00693331,7.36752,8.61196,0,0
0.00693993,7.45809,8.61037,0,0
0.00694656,7.55062,8.60874,0,0
0.00695318,7.64496,8.60708,0,0
0.0069598,7.74094,8.60538,0,0
0.00696642,7.8384,8.60365,0,0
0.00697304,7.93716,8.6019,0,0
0.00697967,8.03707,8.60012,0,0
0.00698629,8.13794,8.59832,0,0
0.00699291,8.23961,8.59651,0,0
0.00699953,8.3419,8.59468,0,0
0.00700615,8.44464,8.59284,0,0
0.00701278,8.54764,8.591,0,0
0.0070194,8.65073,8.58915,0,0
0.00702602,8.75374,8.5873,0,0
0.00703264,8.85648,8.58546,0,0
0.00703926,8.95878,8.58363,0,0
0.00704589,9.06047,8.58181,0,0
0.00705251,9.16136,8.58,0,0
0.00705913,9.26129,8.57822,0,0
0.00706575,9.36009,8.57645,0,0
0.00707237,9.45757,8.57472,0,0
0.007079,9.55359,8.573,0,0
0.00708562,9.64796,8.57133,0,0
0.00709224,9.74052,8.5697,0,0
0.00709886,9.83113,8.5681,0,0
0.00710548,9.91961,8.56655,0,0
0.00711211,10.0058,8.56505,0,0
0.00711873,10.0896,8.56359,0,0
0.00712535,10.1708,8.56219,0,0
0.00713197,10.2494,8.56085,0,0
0.0071386,10.325,8.55956,0,0
0.00714522,10.3977,8.55833,0,0
0.00715184,10.4674,8.55717,0,0
0.00715846,10.5337,8.55607,0,0
0.00716508,10.5968,8.55504,0,0
0.00717171,10.6564,8.55408,0,0
0.00717833,10.7124,8.55319,0,0
0.00718495,10.7649,8.55236,0,0
0.00719157,10.8135,8.55162,0,0
0.00719819,10.8584,8.55095,0,0
0.00720482,10.8993,8.55036,0,0
0.00721144,10.9363,8.54984,0,0
0.00721806,10.9692,8.5494,0,0
0.00722468,10.9981,8.54903,0,0
0.0072313,11.0227,8.54875,0,0
0.00723793,11.0432,8.54854,0,0
0.00724455,11.0595,8.54841,0,0
0.00725117,11.0715,8.54835,0,0
0.00725779,11.0793,8.54838,0,0
0.00726441,11.0827,8.54848,0,0
0.00727104,11.0818,8.54865,0,0
0.00727766,11.0767,8.5489,0,0
0.00728428,11.0672,8.54923,0,0
0.0072909,11.0535,8.54962,0,0
0.00729753,11.0355,8.55009,0,0
0.00730415,11.0133,8.55062,0,0
0.00731077,10.9869,8.55122,0,0
0.00731739,10.9563,8.55189,0,0
0.00732401,10.9217,8.55263,0,0
0.00733064,10.883,8.55343,0,0
0.00733726,10.8404,8.55429,0,0
0.00734388,10.7939,8.55521,0,0
0.0073505,10.7435,8.55619,0,0
0.00735712,10.6895,8.55722,0,0
0.00736375,10.6318,8.55831,0,0
0.00737037,10.5705,8.55945,0,0
0.00737699,10.5058,8.56063,0,0
0.00738361,10.4379,8.56186,0,0
0.00739023,10.3667,8.56314,0,0
0.00739686,10.2924,8.56446,0,0
0.00740348,10.2152,8.56582,0,0
0.0074101,10.1352,8.56722,0,0
0.00741672,10.0525,8.56865,0,0
0.00742334,9.96726,8.57011,0,0
0.00742997,9.87964,8.5716,0,0
0.00743659,9.78979,8.57312,0,0
0.00744321,9.69787,8.57466,0,0
0.00744983,9.60403,8.57623,0,0
0.00745645,9.50843,8.57781,0,0
0.00746308,9.41125,8.57941,0,0
0.0074697,9.31265,8.58102,0,0
0.00747632,9.2128,8.58265,0,0
0.00748294,9.11189,8.58428,0,0
0.00748957,9.01007,8.58593,0,0
0.00749619,8.90753,8.58757,0,0
0.00750281,8.80446,8.58921,0,0
0.00750943,8.70102,8.59086,0,0
0.00751605,8.5974,8.5925,0,0
0.00752268,8.49378,8.59413,0,0
0.0075293,8.39034,8.59576,0,0
0.00753592,8.28727,8.59737,0,0
0.00754254,8.18473,8.59897,0,0
0.00754916,8.08291,8.60056,0,0
0.00755579,7.98198,8.60212,0,0
0.00756241,7.88213,8.60367,0,0
0.00756903,7.78352,8.60519,0,0
0.00757565,7.68634,8.60669,0,0
0.00758227,7.59074,8.60816,0,0
0.0075889,7.49689,8.6096,0,0
0.00759552,7.40496,8.611,0,0
0.00760214,7.3151,8.61237,0,0
0.00760876,7.22748,8.61371,0,0
0.00761538,7.14225,8.61501,0,0
0.00762201,7.05954,8.61627,0,0
0.00762863,6.97952,8.61748,0,0
0.00763525,6.90231,8.61865,0,0
0.00764187,6.82805,8.61978,0,0
0.00764849,6.75687,8.62086,0,0
0.00765512,6.68888,8.62188,0,0
0.00766174,6.62422,8.62286,0,0
0.00766836,6.56299,8.62378,0,0
0.00767498,6.50529,8.62466,0,0
0.00768161,6.45123,8.62547,0,0
0.00768823,6.4009,8.62622,0,0
0.00769485,6.35438,8.62692,0,0
0.00770147,6.31176,8.62756,0,0
0.00770809,6.2731,8.62814,0,0
0.00771472,6.23848,8.62865,0,0
0.00772134,6.20794,8.6291,0,0
0.00772796,6.18155,8.62949,0,0
0.00773458,6.15935,8.62981,0,0
0.0077412,6.14137,8.63007,0,0
0.00774783,6.12765,8.63026,0,0
0.00775445,6.1182,8.63038,0,0
0.00776107,6.11305,8.63043,0,0
0.00776769,6.11219,8.63042,0,0
0.00777431,6.11563,8.63033,0,0
0.00778094,6.12337,8.63018,0,0
0.00778756,6.13538,8.62996,0,0
0.00779418,6.15164,8.62967,0,0
0.0078008,6.17213,8.62931,0,0
0.00780742,6.1968,8.62888,0,0
0.00781405,6.22562,8.62838,0,0
0.00782067,6.25853,8.62782,0,0
0.00782729,6.29548,8.62719,0,0
0.00783391,6.3364,8.62649,0,0
0.00784054,6.38121,8.62572,0,0
0.00784716,6.42984,8.62489,0,0
0.00785378,6.48221,8.624,0,0
0.0078604,6.53822,8.62303,0,0
0.00786702,6.59778,8.62201,0,0
0.00787365,6.66078,8.62092,0,0
0.00788027,6.72712,8.61978,0,0
0.00788689,6.79667,8.61858,0,0
0.00789351,6.86932,8.61732,0,0
0.00790013,6.94494,8.61601,0,0
0.00790676,7.02341,8.61464,0,0
0.00791338,7.10458,8.61322,0,0
0.00792,7.18831,8.61176,0,0
0.00792662,7.27447,8.61025,0,0
0.00793324,7.3629,8.60869,0,0
0.00793987,7.45346,8.6071,0,0
0.00794649,7.54598,8.60546,0,0
0.00795311,7.6403,8.60379,0,0
0.00795973,7.73627,8.60209,0,0
0.00796635,7.83372,8.60035,0,0
0.00797298,7.93248,8.59859,0,0
0.0079796,8.03239,8.59681,0,0
0.00798622,8.13326,8.595,0,0
0.00799284,8.23493,8.59318,0,0
0.00799946,8.33722,8.59135,0,0
0.00800609,8.43995,8.5895,0,0
0.00801271,8.54296,8.58765,0,0
0.00801933,8.64606,8.5858,0,0
0.00802595,8.74908,8.58394,0,0
0.00803258,8.85183,8.5821,0,0
0.0080392,8.95414,8.58025,0,0
0.00804582,9.05584,8.57843,0,0
0.00805244,9.15675,8.57661,0,0
0.00805906,9.2567,8.57482,0,0
0.00806569,9.35551,8.57305,0,0
0.00807231,9.45302,8.5713,0,0
0.00807893,9.54905,8.56959,0,0
0.00808555,9.64345,8.56791,0,0
0.00809217,9.73604,8.56627,0,0
0.0080988,9.82667,8.56466,0,0
0.00810542,9.91518,8.5631,0,0
0.00811204,10.0014,8.56159,0,0
0.00811866,10.0853,8.56013,0,0
0.00812528,10.1665,8.55872,0,0
0.00813191,10.2451,8.55737,0,0
0.00813853,10.3208,8.55607,0,0
0.00814515,10.3935,8.55484,0,0
0.00815177,10.4632,8.55367,0,0
0.00815839,10.5296,8.55256,0,0
0.00816502,10.5927,8.55152,0,0
0.00817164,10.6523,8.55056,0,0
0.00817826,10.7084,8.54966,0,0
0.00818488,10.7609,8.54883,0,0
0.00819151,10.8096,8.54807,0,0
0.00819813,10.8545,8.5474,0,0
0.00820475,10.8955,8.5468,0,0
0.00821137,10.9325,8.54627,0,0
0.00821799,10.9655,8.54583,0,0
0.00822462,10.9944,8.54546,0,0
0.00823124,11.0191,8.54516,0,0
0.00823786,11.0396,8.54495,0,0
0.00824448,11.056,8.54481,0,0
0.0082511,11.068,8.54475,0,0
0.00825773,11.0758,8.54477,0,0
0.00826435,11.0793,8.54486,0,0
0.00827097,11.0785,8.54503,0,0
0.00827759,11.0734,8.54528,0,0
0.00828421,11.064,8.5456,0,0
0.00829084,11.0503,8.54598,0,0
0.00829746,11.0323,8.54644,0,0
0.00830408,11.0102,8.54697,0,0
0.0083107,10.9838,8.54757,0,0
0.00831732,10.9533,8.54824,0,0
0.00832395,10.9187,8.54897,0,0
0.00833057,10.8801,8.54976,0,0
0.00833719,10.8375,8.55062,0,0
0.00834381,10.7911,8.55154,0,0
0.00835043,10.7408,8.55251,0,0
0.00835706,10.6867,8.55353,0,0
0.00836368,10.6291,8.55462,0,0
0.0083703,10.5679,8.55575,0,0
0.00837692,10.5032,8.55694,0,0
0.00838355,10.4353,8.55816,0,0
0.00839017,10.3642,8.55944,0,0
0.00839679,10.2899,8.56076,0,0
0.00840341,10.2128,8.56211,0,0
0.00841003,10.1328,8.5635,0,0
0.00841666,10.0501,8.56493,0,0
0.00842328,9.96491,8.56639,0,0
0.0084299,9.87732,8.56788,0,0
0.00843652,9.7875,8.56939,0,0
0.00844314,9.69561,8.57093,0,0
0.00844977,9.60179,8.57249,0,0
0.00845639,9.50622,8.57407,0,0
0.00846301,9.40906,8.57567,0,0
0.00846963,9.31048,8.57728,0,0
0.00847625,9.21065,8.5789,0,0
0.00848288,9.10975,8.58053,0,0
0.0084895,9.00795,8.58217,0,0
0.00849612,8.90543,8.58381,0,0
0.00850274,8.80237,8.58546,0,0
0.00850936,8.69894,8.5871,0,0
0.00851599,8.59533,8.58874,0,0
0.00852261,8.49171,8.59037,0,0
0.00852923,8.38828,8.59199,0,0
0.00853585,8.2852,8.5936,0,0
0.00854247,8.18266,8.5952,0,0
0.0085491,8.08084,8.59679,0,0
0.00855572,7.97992,8.59835,0,0
0.00856234,7.88006,8.59989,0,0
0.00856896,7.78145,8.60141,0,0
0.00857559,7.68425,8.6029,0,0
0.00858221,7.58864,8.60437,0,0
0.00858883,7.49478,8.60581,0,0
0.00859545,7.40284,8.60721,0,0
0.00860207,7.31297,8.60858,0,0
0.0086087,7.22533,8.60992,0,0
0.00861532,7.14007,8.61121,0,0
0.00862194,7.05735,8.61247,0,0
0.00862856,6.9773,8.61369,0,0
0.00863518,6.90007,8.61485,0,0
0.00864181,6.82579,8.61598,0,0
0.00864843,6.75458,8.61705,0,0
0.00865505,6.68657,8.61808,0,0
0.00866167,6.62188,8.61905,0,0
0.00866829,6.56062,8.61997,0,0
0.00867492,6.50289,8.62084,0,0
0.00868154,6.4488,8.62166,0,0
0.00868816,6.39844,8.62241,0,0
0.00869478,6.35188,8.6231,0,0
0.0087014,6.30923,8.62374,0,0
0.00870803,6.27053,8.62432,0,0
0.00871465,6.23588,8.62483,0,0
0.00872127,6.20531,8.62528,0,0
0.00872789,6.17888,8.62566,0,0
0.00873452,6.15664,8.62598,0,0
0.00874114,6.13863,8.62624,0,0
0.00874776,6.12487,8.62642,0,0
0.00875438,6.11538,8.62654,0,0
0.008761,6.11019,8.62659,0,0
0.00876763,6.10929,8.62657,0,0
0.00877425,6.1127,8.62649,0,0
0.00878087,6.12039,8.62633,0,0
0.00878749,6.13237,8.62611,0,0
0.00879411,6.14859,8.62581,0,0
0.00880074,6.16904,8.62545,0,0
0.00880736,6.19368,8.62502,0,0
0.00881398,6.22246,8.62452,0,0
0.0088206,6.25534,8.62396,0,0
0.00882722,6.29225,8.62332,0,0
0.00883385,6.33313,8.62262,0,0
0.00884047,6.37791,8.62185,0,0
0.00884709,6.42651,8.62102,0,0
0.00885371,6.47885,8.62012,0,0
0.00886033,6.53483,8.61915,0,0
0.00886696,6.59435,8.61813,0,0
0.00887358,6.65732,8.61704,0,0
0.0088802,6.72363,8.61589,0,0
0.00888682,6.79315,8.61469,0,0
0.00889344,6.86578,8.61342,0,0
0.00890007,6.94137,8.61211,0,0
0.00890669,7.01982,8.61074,0,0
0.00891331,7.10096,8.60932,0,0
0.00891993,7.18468,8.60785,0,0
0.00892656,7.27082,8.60633,0,0
0.00893318,7.35923,8.60477,0,0
0.0089398,7.44977,8.60318,0,0
0.00894642,7.54227,8.60154,0,0
0.00895304,7.63659,8.59986,0,0
0.00895967,7.73254,8.59816,0,0
0.00896629,7.82998,8.59642,0,0
0.00897291,7.92873,8.59466,0,0
0.00897953,8.02863,8.59287,0,0
0.00898615,8.1295,8.59106,0,0
0.00899278,8.23116,8.58924,0,0
0.0089994,8.33345,8.5874,0,0
0.00900602,8.43619,8.58555,0,0
0.00901264,8.53919,8.58369,0,0
0.00901926,8.6423,8.58184,0,0
0.00902589,8.74532,8.57998,0,0
0.00903251,8.84807,8.57813,0,0
0.00903913,8.9504,8.57628,0,0
0.00904575,9.05211,8.57445,0,0
0.00905237,9.15303,8.57263,0,0
0.009059,9.25299,8.57084,0,0
0.00906562,9.35182,8.56906,0,0
0.00907224,9.44934,8.56731,0,0
0.00907886,9.54539,8.56559,0,0
0.00908548,9.63981,8.56391,0,0
0.00909211,9.73242,8.56227,0,0
0.00909873,9.82308,8.56066,0,0
0.00910535,9.91162,8.5591,0,0
0.00911197,9.99789,8.55758,0,0
0.0091186,10.0817,8.55611,0,0
0.00912522,10.163,8.5547,0,0
0.00913184,10.2416,8.55335,0,0
0.00913846,10.3174,8.55204,0,0
0.00914508,10.3901,8.55081,0,0
0.00915171,10.4598,8.54964,0,0
0.00915833,10.5263,8.54853,0,0
0.00916495,10.5894,8.54748,0,0
0.00917157,10.6491,8.54652,0,0
0.00917819,10.7052,8.54562,0,0
0.00918482,10.7577,8.54478,0,0
0.00919144,10.8065,8.54403,0,0
0.00919806,10.8514,8.54335,0,0
0.00920468,10.8924,8.54275,0,0
0.0092113,10.9295,8.54222,0,0
0.00921793,10.9625,8.54177,0,0
0.00922455,10.9915,8.5414,0,0
0.00923117,11.0162,8.5411,0,0
0.00923779,11.0368,8.54088,0,0
0.00924441,11.0532,8.54075,0,0
0.00925104,11.0653,8.54068,0,0
0.00925766,11.0731,8.5407,0,0
0.00926428,11.0767,8.54079,0,0
0.0092709,11.0759,8.54096,0,0
0.00927753,11.0708,8.5412,0,0
0.00928415,11.0615,8.54152,0,0
0.00929077,11.0478,8.54191,0,0
0.00929739,11.0299,8.54236,0,0
0.00930401,11.0078,8.54289,0,0
0.00931064,10.9815,8.54349,0,0
0.00931726,10.9511,8.54415,0,0
0.00932388,10.9165,8.54488,0,0
0.0093305,10.8779,8.54567,0,0
0.00933712,10.8354,8.54653,0,0
0.00934375,10.789,8.54745,0,0
0.00935037,10.7387,8.54842,0,0
0.00935699,10.6847,8.54944,0,0
0.00936361,10.6271,8.55053,0,0
0.00937023,10.5659,8.55166,0,0
0.00937686,10.5014,8.55284,0,0
0.00938348,10.4335,8.55407,0,0
0.0093901,10.3623,8.55534,0,0
0.00939672,10.2882,8.55666,0,0
0.00940334,10.211,8.55801,0,0
0.00940997,10.1311,8.5594,0,0
0.00941659,10.0484,8.56083,0,0
0.00942321,9.96325,8.56229,0,0
0.00942983,9.8757,8.56377,0,0
0.00943645,9.7859,8.56529,0,0
0.00944308,9.69403,8.56683,0,0
0.0094497,9.60024,8.56839,0,0
0.00945632,9.50469,8.56997,0,0
0.00946294,9.40755,8.57156,0,0
0.00946957,9.30899,8.57317,0,0
0.00947619,9.20918,8.5748,0,0
0.00948281,9.10829,8.57643,0,0
0.00948943,9.0065,8.57807,0,0
0.00949605,8.90399,8.57971,0,0
0.00950268,8.80094,8.58135,0,0
0.0095093,8.69752,8.58299,0,0
0.00951592,8.59391,8.58463,0,0
0.00952254,8.4903,8.58626,0,0
0.00952916,8.38687,8.58788,0,0
0.00953579,8.28379,8.5895,0,0
0.00954241,8.18125,8.59109,0,0
0.00954903,8.07943,8.59267,0,0
0.00955565,7.9785,8.59424,0,0
0.00956227,7.87863,8.59578,0,0
0.0095689,7.78001,8.5973,0,0
0.00957552,7.6828,8.59879,0,0
0.00958214,7.58718,8.60026,0,0
0.00958876,7.49331,8.6017,0,0
0.00959538,7.40135,8.6031,0,0
0.00960201,7.31146,8.60447,0,0
0.00960863,7.22381,8.6058,0,0
0.00961525,7.13853,8.6071,0,0
0.00962187,7.05579,8.60835,0,0
0.00962849,6.97572,8.60957,0,0
0.00963512,6.89846,8.61074,0,0
0.00964174,6.82415,8.61186,0,0
0.00964836,6.75292,8.61293,0,0
0.00965498,6.68488,8.61396,0,0
0.00966161,6.62016,8.61493,0,0
0.00966823,6.55887,8.61585,0,0
0.00967485,6.50111,8.61672,0,0
0.00968147,6.44699,8.61754,0,0
0.00968809,6.39659,8.61829,0,0
0.00969472,6.35,8.61898,0,0
0.00970134,6.30731,8.61961,0,0
0.00970796,6.26858,8.62019,0,0
0.00971458,6.23389,8.6207,0,0
0.0097212,6.20328,8.62115,0,0
0.00972783,6.17682,8.62154,0,0
0.00973445,6.15454,8.62186,0,0
0.00974107,6.13649,8.62211,0,0
0.00974769,6.12269,8.62229,0,0
0.00975431,6.11316,8.62241,0,0
0.00976094,6.10793,8.62246,0,0
0.00976756,6.107,8.62244,0,0
0.00977418,6.11036,8.62236,0,0
0.0097808,6.11802,8.6222,0,0
0.00978742,6.12995,8.62197,0,0
0.00979405,6.14614,8.62168,0,0
0.00980067,6.16655,8.62132,0,0
0.00980729,6.19115,8.62088,0,0
0.00981391,6.2199,8.62039,0,0
0.00982054,6.25274,8.61982,0,0
0.00982716,6.28961,8.61918,0,0
0.00983378,6.33046,8.61848,0,0
0.0098404,6.3752,8.61771,0,0
0.00984702,6.42377,8.61687,0,0
0.00985365,6.47607,8.61597,0,0
0.00986027,6.53202,8.615,0,0
0.00986689,6.59151,8.61398,0,0
0.00987351,6.65445,8.61289,0,0
0.00988013,6.72073,8.61174,0,0
0.00988676,6.79022,8.61053,0,0
